DB Class Key	Common Organism Name	NCBI Taxon ID	Symbol	EntrezGene ID	Mouse MGI ID	HGNC ID	OMIM Gene ID	Genetic Location	Genome Coordinates (mouse: GRCm39 human: GRCh38)	Nucleotide RefSeq IDs	Protein RefSeq IDs	SWISS_PROT IDs
52075775	human	9606	PELI2	57161		HGNC:8828	OMIM:614798	Chr14 q22.3	Chr14:56117814-56301524(+)	NM_021255	XP_054232415,XP_054232417,XP_054232416,XP_047287568,XP_016876968,XP_016876967,XP_011535294,XP_054232413,XP_011535292,XP_006720274,XP_005267947,NP_067078,XP_054232414	Q9HAT8
52075776	mouse, laboratory	10090	Rpl13	270106	MGI:105922			Chr8 72.05 cM	Chr8:123829089-123831983(+)	NM_016738	NP_058018	P47963
52075776	human	9606	RPL13	6137		HGNC:10303	OMIM:113703	Chr16 q24.3	Chr16:89560637-89567834(+)	NM_001243130,NM_033251,NM_000977,NM_001243131	NP_000968,NP_150254,NP_001230060	P26373
52075777	mouse, laboratory	10090	Tyw3	209584	MGI:2445040			Chr3 79.24 cM	Chr3:154282157-154302750(-)	NM_172474,NM_001168358	NP_766062,NP_001161830	Q8BSA9
52075777	human	9606	TYW3	127253		HGNC:24757	OMIM:611245	Chr1 p31.1	Chr1:74733152-74767555(+)	NM_001162916,NM_138467	NP_001156388,NP_612476,XP_006710410	Q6IPR3
52075778	mouse, laboratory	10090	Eya2	14049	MGI:109341			Chr2 85.83 cM	Chr2:165436952-165613647(+)	NM_001271962,XM_036158267,NM_001271963,XM_006498739,NM_010165	NP_001258892,XP_006498802,XP_036014160,NP_001258891,NP_034295	O08575
52075778	human	9606	EYA2	2139		HGNC:3520	OMIM:601654	Chr20 q13.12	Chr20:46894587-47188844(+)	NM_172113,NM_172112,NM_172110,NM_005244,NM_172111	NP_005235,NP_742108,XP_005260384,XP_016883210,XP_047295966,XP_054179166,XP_054179167	O00167
52075779	mouse, laboratory	10090	Zmynd12	332934	MGI:2140259			Chr4 55.38 cM	Chr4:119279881-119311096(+)	XM_006503191,NM_001014900	NP_001014900,XP_006503254	A2BGJ5
52075779	human	9606	ZMYND12	84217		HGNC:21192		Chr1 p34.2	Chr1:42430329-42456253(-)	NM_032257,NM_001146192	NP_001139664,NP_115633	Q9H0C1
52075780	mouse, laboratory	10090	Psmb2	26445	MGI:1347045			Chr4 60.9 cM	Chr4:126571460-126603503(+)	NM_001424936,NM_011970	NP_036100,NP_001411865	Q9R1P3
52075780	human	9606	PSMB2	5690		HGNC:9539	OMIM:602175	Chr1 p34.3	Chr1:35599541-35641526(-)	NM_001199779,NM_002794,NM_001199780	NP_001186709,NP_002785,NP_001186708	P49721
52075781	mouse, laboratory	10090	Rgp1	242406	MGI:1915956			Chr4 23.05 cM	Chr4:43578735-43587487(+)	NM_172866,XM_006537909	NP_766454,XP_006537972	Q8BHT7
52075781	human	9606	RGP1	9827		HGNC:21965	OMIM:615742	Chr9 p13.3	Chr9:35748613-35790428(+)	NM_001080496,NM_014785	NP_001073965	Q92546
52075782	mouse, laboratory	10090	Rnls	67795	MGI:1915045			Chr19 29.08 cM	Chr19:33115147-33369665(-)	NM_001368833	NP_001355762	A7RDN6
52075782	human	9606	RNLS	55328		HGNC:25641	OMIM:609360	Chr10 q23.31	Chr10:88171523-88584530(-)	NM_001031709,NM_018363	NP_001026879,NP_060833,XP_005270004,XP_005270005,XP_005270006,XP_011538226,XP_011538229,XP_016871869,XP_016871870,XP_016871871,XP_016871873,XP_016871874,XP_047281391,XP_047281392,XP_054222197,XP_054222198,XP_054222199,XP_054222200,XP_054222201,XP_054222202,XP_054222203,XP_054222204,XP_054222205,XP_054222206,XP_054222207,XP_054222208	Q5VYX0
52075783	mouse, laboratory	10090	Lemd1	213409	MGI:1922403			Chr1 57.24 cM	Chr1:132118361-132185120(+)	XM_006529348,XM_036163414,XM_011247970,XM_006529352,XM_006529347,XM_006529350,XM_006529351,XM_036163412,XM_006529349,NM_001311103,NM_001311104,NM_001311102,XM_129400	NP_001298031,XP_006529415,XP_006529411,XP_006529410,XP_036019305,XP_006529412,XP_006529413,XP_006529414,NP_001298032,NP_001298033,XP_036019307,NP_001028422,XP_011246272	Q14C37
52075783	human	9606	LEMD1	93273		HGNC:18725	OMIM:610480	Chr1 q32.1	Chr1:205381378-205455954(-)	NM_001199052,NM_001199051,NM_001199050,NM_001001552	NP_001001552,NP_001185979,NP_001185980,NP_001185981,XP_011508462,XP_011508464,XP_011508465,XP_047290542,XP_054195629,XP_054195630,XP_054195631,XP_054195632	Q68G75
52075784	mouse, laboratory	10090	Sirt5	68346	MGI:1915596			Chr13 21.6 cM	Chr13:43518972-43548679(+)	XM_006516954,XM_036158142,XM_011244412,XM_036158143,XM_030247390,XM_011244413,XM_030247389,XM_030247388,XM_006516951,XM_030247387,XM_006516952,XM_006516953,NM_178848	XP_006517016,NP_849179,XP_006517017,XP_006517015,XP_030103247,XP_030103248,XP_030103249,XP_036014035,XP_011242715,XP_011242714,XP_006517014,XP_036014036,XP_030103250	Q8K2C6
52075784	human	9606	SIRT5	23408		HGNC:14933	OMIM:604483	Chr6 p23	Chr6:13574210-13615158(+)	NM_001376813,NM_001376814,NM_001376815,NM_012241,NM_031244,NM_001376811,NM_001376812,NM_001242827,NM_001193267,NM_001376798,NM_001376810,NM_001376809,NM_001376808,NM_001376807,NM_001376806,NM_001376805,NM_001376804,NM_001376803,NM_001376802,NM_001376801,NM_001376800,NM_001376799	NP_001363727,NP_001180196,NP_001229756,NP_001363728,NP_001363729,NP_001363730,NP_001363731,NP_001363732,NP_001363733,NP_001363734,NP_001363735,NP_001363736,NP_001363737,NP_001363738,NP_001363739,NP_001363740,NP_001363741,NP_001363742,NP_001363743,NP_001363744,NP_036373,NP_112534,XP_016866109,XP_016866113,XP_024302156,XP_047274470,XP_047274471,XP_047274472,XP_047274473,XP_047274474,XP_047274475,XP_047274476,XP_047274477,XP_047274478,XP_047274479,XP_047274480,XP_047274481,XP_047274482,XP_047274483,XP_054210899,XP_054210900,XP_054210901,XP_054210902,XP_054210903,XP_054210904,XP_054210905,XP_054210906,XP_054210907,XP_054210908,XP_054210909,XP_054210910,XP_054210911,XP_054210912,XP_054210913,XP_054210914,XP_054210915	Q9NXA8
52075785	mouse, laboratory	10090	Ric8a	101489	MGI:2141866			Chr7 86.06 cM	Chr7:140437310-140443644(+)	NM_053194	NP_444424	Q3TIR3
52075785	human	9606	RIC8A	60626		HGNC:29550	OMIM:609146	Chr11 p15.5	Chr11:207499-215113(+)	NM_001386942,NM_001286134,NM_001386941,NM_021932	NP_001273063,XP_054225586,XP_047283349,NP_068751,NP_001373871,NP_001373870	Q9NPQ8
52075786	mouse, laboratory	10090	Fbxl4	269514	MGI:2140367			Chr4 9.69 cM	Chr4:22357543-22434091(+)	NM_001425046,NM_001425044,NM_001425045,NM_172988,XM_017320233	NP_766576,NP_001411975,XP_017175722,NP_001411973,NP_001411974	Q8BH70
52075786	human	9606	FBXL4	26235		HGNC:13601	OMIM:605654	Chr6 q16.1-q16.2	Chr6:98868535-98948006(-)	NM_012160,NM_001278716	NP_001265645,NP_036292,XP_005266987,XP_016866215,XP_016866216,XP_047274581,XP_047274582,XP_047274583,XP_047274584,XP_054211110,XP_054211111,XP_054211112,XP_054211113,XP_054211114,XP_054211115,XP_054211116	Q9UKA2
52075787	mouse, laboratory	10090	Zdhhc7	102193	MGI:2142662			Chr8 68.93 cM	Chr8:120807834-120828211(-)	XM_011248257,NM_133967	XP_011246559,NP_598728	Q91WU6
52075787	human	9606	ZDHHC7	55625		HGNC:18459	OMIM:614604	Chr16 q24.1	Chr16:84974175-85027631(-)	NM_017740,NM_001145548	NP_001139020,XP_047290309,XP_047290308,XP_047290307,XP_047290306,XP_024306111,XP_011521524,NP_060210,XP_054169429,XP_054169428,XP_054169427,XP_054169426,XP_054169425,XP_054169424,XP_054169423,XP_054169422,XP_054169421,XP_054169420,XP_047290314,XP_047290313,XP_047290312,XP_047290311,XP_047290310	Q9NXF8
52075788	mouse, laboratory	10090	Ube2r2	67615	MGI:1914865			Chr4 21.02 cM	Chr4:41136021-41193370(+)	NM_026275	NP_080551	Q6ZWZ2
52075788	human	9606	UBE2R2	54926		HGNC:19907	OMIM:612506	Chr9 p13.3	Chr9:33815168-33920399(+)	NM_017811	XP_054219154,XP_047279497,XP_016870349,XP_011516251,XP_005251553,XP_054219156,NP_060281,XP_054219155	Q712K3
52075789	mouse, laboratory	10090	Glmp	56700	MGI:1913318			Chr3 38.8 cM	Chr3:88232330-88235938(+)	NM_020003	NP_064387	Q9JHJ3
52075789	human	9606	GLMP	112770		HGNC:29436	OMIM:619958	Chr1 q22	Chr1:156290089-156295689(-)	NM_001256608,NM_001256605,NM_001256604,NM_144580,NM_001256609	XP_054189984,NP_001243533,NP_001243534,NP_001243537,NP_001243538,NP_653181,XP_011507419,XP_047298954,XP_054189983	Q8WWB7
52075790	mouse, laboratory	10090	Sult1c1	20888	MGI:102928			Chr17 28.07 cM	Chr17:54268643-54297659(-)	NM_018751	NP_061221	Q80VR3
52075790	human	9606	SULT1C3	442038		HGNC:33543	OMIM:617151	Chr2 q12.3	Chr2:108239968-108266254(+)	NM_001320878,NM_001008743	NP_001008743,NP_001307807	Q6IMI6
52075790	human	9606	SULT1C4	27233		HGNC:11457	OMIM:608357	Chr2 q12.3	Chr2:108377911-108388989(+)	NM_001321770,NM_006588	NP_001308699,XP_016859296,XP_054197365,NP_006579	O75897
52075791	mouse, laboratory	10090	Sult1c2	69083	MGI:1916333			Chr17 28 cM	Chr17:54136665-54152986(-)	NM_026935	NP_081211	Q9D939
52075791	human	9606	SULT1C2	6819		HGNC:11456	OMIM:602385	Chr2 q12.3	Chr2:108288639-108309915(+)	NM_001056,NM_176825	NP_789795,XP_005264070,XP_054199546,NP_001047	O00338
52075792	mouse, laboratory	10090	Lzic	69151	MGI:1916401			Chr4 79.53 cM	Chr4:149569686-149581125(+)	XM_030253760,XM_017320382,NM_001356322,NM_026963,XM_030253763,XM_036164403,XM_030253762	XP_036020296,XP_017175871,XP_030109623,XP_030109622,NP_001343251,XP_030109620,NP_081239	Q8K3C3
52075792	human	9606	LZIC	84328		HGNC:17497	OMIM:610458	Chr1 p36.22	Chr1:9922113-9943407(-)	NM_001316973,NM_032368,NM_001316976,NM_001316975,NM_001316974	XP_054195166,NP_001303902,NP_001303903,NP_001303904,NP_001303905,NP_115744,XP_054195168,XP_005263563,XP_016858035,XP_016858036,XP_054195167	Q8WZA0
52075793	mouse, laboratory	10090	Sgce	20392	MGI:1329042			Chr6 1.81 cM	Chr6:4674350-4747180(-)	NM_001410339,XM_036165975,XM_006505019,XM_030255277,NM_001410336,XM_030255278,NM_001410335,NM_001410334,NM_001410337,NM_001410333,XM_006505024,NM_001410332,NM_001130188,NM_001410338,NM_011360,NM_001130189,XM_036165974,XM_006505020,NM_001130190,NM_001130191	NP_001123660,NP_001123662,XP_006505082,XP_030111138,XP_030111137,XP_006505083,NP_035490,NP_001397268,NP_001397267,NP_001397266,NP_001397264,NP_001397263,XP_036021867,NP_001123661,XP_006505087,NP_001397262,NP_001397261,NP_001397265,NP_001123663,XP_036021868	O70258
52075793	human	9606	SGCE	8910		HGNC:10808	OMIM:604149	Chr7 q21.3	Chr7:94524204-94656572(-)	NM_001099400,NM_001346720,NM_001346719,NM_001346717,NM_001362808,NM_001362809,NM_003919,NM_001346715,NM_001362807,NM_001346713,NM_001301139,NM_001099401	NP_001333642,NP_001349737,NP_001288068,NP_001333644,NP_001333646,NP_001333648,NP_001349738,NP_001333649,NP_001349736,NP_003910,NP_001092870,NP_001092871	O43556
52075794	mouse, laboratory	10090	Gabarapl2	93739	MGI:1890602			Chr8 58.19 cM	Chr8:112667335-112679547(+)	NM_026693	NP_080969	P60521
52075794	human	9606	GABARAPL2	11345		HGNC:13291	OMIM:607452	Chr16 q23.1	Chr16:75566375-75577881(+)	NM_007285	NP_009216	P60520
52075795	mouse, laboratory	10090	Gtpbp10	207704	MGI:2385599			Chr5 3.02 cM	Chr5:5587454-5609538(-)	NM_001357032,NM_153116,NM_001357031	NP_694756,NP_001343961,NP_001343960	Q8K013
52075795	human	9606	GTPBP10	85865		HGNC:25106	OMIM:610920	Chr7 q21.13	Chr7:90335223-90391453(+)	NM_001042717,NM_033107	NP_149098,NP_001036182	A4D1E9
52075796	mouse, laboratory	10090	Coasy	71743	MGI:1918993			Chr11 64.17 cM	Chr11:100973391-100977445(+)	NM_001305982,XM_006534256	XP_006534319,NP_001292911	Q9DBL7
52075796	human	9606	COASY	80347		HGNC:29932	OMIM:609855	Chr17 q21.2	Chr17:42561467-42566277(+)	NM_001042530,NM_001445509,NM_001445510,NM_001445513,NM_025233,NM_001042529,NM_001445512,NM_001445511,NM_001042532,NM_001042531	NP_001432440,XP_054173388,NP_001432441,NP_001432442,NP_079509,XP_006722179,XP_011523602,XP_047292805,XP_047292806,XP_054173386,XP_054173387,NP_001432438,NP_001432439,NP_001035997,NP_001035994,XP_054173389	Q13057
52075797	mouse, laboratory	10090	Macrod1	107227	MGI:2147583			Chr19 5.17 cM	Chr19:7034178-7175422(+)	NM_134147,NM_001403538,NM_001378920,XM_036161374,XM_006526563,NM_001403540,NM_001378919	XP_006526626,XP_036017267,NP_001390467,NP_001390469,NP_598908,NP_001365849,NP_001365848	Q922B1
52075797	human	9606	MACROD1	28992		HGNC:29598	OMIM:610400	Chr11 q13.1	Chr11:63998553-64166482(-)	NM_014067,NM_001411019	NP_001397948,NP_054786,XP_005273997,XP_006718584,XP_006718585,XP_011543272,XP_054224541,XP_054224542	Q9BQ69
52075798	mouse, laboratory	10090	Fosb	14282	MGI:95575			Chr7 9.56 cM	Chr7:19036621-19043970(-)	NM_008036,NM_001347586	NP_001334515,NP_032062	P13346
52075798	human	9606	FOSB	2354		HGNC:3797	OMIM:164772	Chr19 q13.32	Chr19:45467995-45475179(+)	NM_006732,NM_001114171,NM_001411069	XP_054176384,XP_047294506,NP_006723,NP_001397998,NP_001107643	P53539
52075799	mouse, laboratory	10090	Tatdn1	69694	MGI:1916944			Chr15 25.09 cM	Chr15:58762004-58805587(-)	NM_001368631,XM_006521367,NM_001368635,NM_001368632,NM_001368633,NM_001368634,XM_030248761,XM_036159570,XM_036159571,XM_036159572,XM_030248757,NM_001368629,NM_001368628,XM_006521366,XM_030248758,XM_036159573,XM_036159574,NM_001368630,XM_036159575,XM_006521374,XM_030248756,NM_001368636,NM_001368428,XM_030248759,NM_175151,XM_036159576	XP_036015467,NP_001355559,NP_001355565,NP_001355564,NP_780360,NP_001355357,XP_030104619,NP_001355561,NP_001355560,XP_036015468,XP_036015464,XP_036015465,XP_036015463,XP_030104618,XP_036015469,XP_006521429,NP_001355557,XP_030104621,XP_006521437,NP_001355562,XP_030104617,XP_006521430,XP_036015466,NP_001355563,XP_030104616,NP_001355558	Q6P8M1
52075799	human	9606	TATDN1	83940		HGNC:24220	OMIM:619364	Chr8 q24.13	Chr8:124488485-124539458(-)	NM_001317890,NM_001146160,NM_001317891,NM_032026,NM_001317889	XP_047278256,XP_047278257,XP_047278258,XP_054189019,XP_054189020,XP_054189021,XP_054189022,XP_054189023,XP_054189024,XP_054189025,XP_054189026,XP_054189027,XP_054217320,XP_016869386,XP_016869384,XP_054217321,XP_011515633,XP_006716732,XP_006716729,NP_114415,NP_001304820,NP_001304819,NP_001304818,NP_001139632,XP_054189028,XP_054217316,XP_054217317,XP_054217318,XP_054217319,XP_024303061,XP_016869388,XP_054217325,XP_054217324,XP_054217323,XP_054217322	Q6P1N9
52075800	mouse, laboratory	10090	Traf3	22031	MGI:108041			Chr12 60.94 cM	Chr12:111132804-111233587(+)	NM_011632,NM_001364364,XM_036157380,XM_006515799,XM_006515802,NM_001422425,XM_030246684,XM_006515800,NM_001422426,NM_001286122	XP_036013273,XP_030102544,XP_006515863,XP_006515862,XP_006515865,NP_035762,NP_001409354,NP_001351293,NP_001273051,NP_001409355	Q60803
52075800	human	9606	TRAF3	7187		HGNC:12033	OMIM:601896	Chr14 q32.32	Chr14:102777326-102911500(+)	NM_001385143,NM_001446043,NM_001446042,NM_001446041,NM_001446044,NM_001199427,NM_145726,NM_145725,NM_003300,NM_001385142	XP_011535420,XP_011535419,XP_011535418,NP_663778,NP_663777,XP_016877107,NP_001186356,NP_001372071,NP_001372072,NP_001432970,NP_001432971,NP_001432972,NP_001432973,NP_003291,XP_054232641,XP_054232640,XP_054232639,XP_054232638,XP_054232649,XP_047287698,XP_047287697,XP_054232648,XP_047287696,XP_047287695,XP_047287694,XP_016877109,XP_016877108,XP_054232646,XP_016877106,XP_054232647,XP_054232645,XP_054232644,XP_054232643,XP_054232642	Q13114
52075801	mouse, laboratory	10090	Fhl5	57756	MGI:1913192			Chr4 10.58 cM	Chr4:25199907-25242852(-)	NM_001379528,NM_021318,NM_001355498	NP_001342427,NP_067293,NP_001366457	Q9WTX7
52075801	human	9606	FHL5	9457		HGNC:17371	OMIM:605126	Chr6 q16.1	Chr6:96562548-96619616(+)	NM_001170807,NM_001322466,NM_020482,NM_001322467	NP_001309396,XP_054212811,XP_047275523,NP_001164278,NP_001309395,NP_065228	Q5TD97
52075802	mouse, laboratory	10090	Cth	107869	MGI:1339968			Chr3 81.55 cM	Chr3:157599885-157630714(-)	NM_145953,XM_006500815	XP_006500878,NP_666065	Q8VCN5
52075802	human	9606	CTH	1491		HGNC:2501	OMIM:607657	Chr1 p31.1	Chr1:70406194-70442771(+)	NM_001190463,NM_001902,NM_153742	NP_714964,NP_001177392,NP_001893,XP_054190611,XP_016855905	P32929
52075803	mouse, laboratory	10090	Lsm6	78651	MGI:1925901			Chr8 37.22 cM	Chr8:79531494-79547769(-)	XM_030243855,XM_036154383,NM_001191004,NM_030145	XP_030099715,NP_084421,NP_001177933,XP_036010276	P62313
52075803	human	9606	LSM6	11157		HGNC:17017	OMIM:607286	Chr4 q31.22	Chr4:146175685-146204436(+)	NM_007080	XP_054204811,XP_016863162,XP_054204810,XP_016863161,NP_009011	P62312
52075804	mouse, laboratory	10090	Acaa1a	113868	MGI:2148491			Chr9 71.33 cM	Chr9:119170113-119179361(+)	XM_030244019,XM_030244018,NM_001357516,NM_001421420,NM_130864	XP_030099878,XP_030099879,NP_001344445,NP_570934,NP_001408349	Q921H8
52075804	human	9606	ACAA1	30		HGNC:82	OMIM:604054	Chr3 p22.2	Chr3:38103129-38137647(-)	NM_001607,NM_001130410,NM_001607,NM_001130410	XP_054202369,NP_001123882,NP_001598,XP_006713185,XP_011531952,XP_047304013,XP_054202367,XP_054202368,XP_054202369,NP_001123882,NP_001598,XP_006713185,XP_011531952,XP_047304013,XP_054202367,XP_054202368	P09110,P09110
52075805	mouse, laboratory	10090	Acaa1b	235674	MGI:3605455			Chr9 71.33 cM	Chr9:118977111-118986149(-)	XM_006512116,XM_011242970,NM_001410625,NM_146230	NP_001397554,XP_011241272,XP_006512179,NP_666342	Q8VCH0
52075805	human	9606	ACAA1	30		HGNC:82	OMIM:604054	Chr3 p22.2	Chr3:38103129-38137647(-)	NM_001607,NM_001130410,NM_001607,NM_001130410	XP_054202369,NP_001123882,NP_001598,XP_006713185,XP_011531952,XP_047304013,XP_054202367,XP_054202368,XP_054202369,NP_001123882,NP_001598,XP_006713185,XP_011531952,XP_047304013,XP_054202367,XP_054202368	P09110,P09110
52075806	mouse, laboratory	10090	Dnajc15	66148	MGI:1913398			Chr14 41.04 cM	Chr14:78063657-78112357(-)	NM_025384	NP_079660	Q78YY6
52075806	human	9606	DNAJC15	29103		HGNC:20325	OMIM:615339	Chr13 q14.11	Chr13:43023203-43114213(+)	NM_013238	NP_037370	Q9Y5T4
52075807	mouse, laboratory	10090	Crbn	58799	MGI:1913277			Chr6 49.24 cM	Chr6:106757162-106777038(-)	NM_021449,NM_175357	NP_067424,NP_780566	Q8C7D2
52075807	human	9606	CRBN	51185		HGNC:30185	OMIM:609262	Chr3 p26.2	Chr3:3144628-3179727(-)	NM_001173482,NM_016302	XP_054202712,XP_047304210,XP_047304209,XP_011532093,XP_005265259,NP_057386,NP_001166953,XP_054202714,XP_054202713,XP_054202715	Q96SW2
52075808	mouse, laboratory	10090	Cmah	12763	MGI:103227			Chr13 10.34 cM	Chr13:24511387-24661272(+)	NM_001284520,NM_001284519,XM_036157842,XM_011244266,XM_011244265,XM_011244274,NM_007717,NM_001111110	XP_011242568,XP_011242567,NP_031743,NP_001271449,NP_001104580,NP_001271448,XP_036013735,XP_011242576	Q61419
52075808	human	9606	CMAHP	8418		HGNC:2098		Chr6 p22.3	Chr6:25061611-25452263(-)	NM_003570		Q9Y471
52075809	mouse, laboratory	10090	Ube2z	268470	MGI:1343160			Chr11 59.28 cM	Chr11:95938257-95956190(-)	NM_172300	NP_758504	Q3UE37
52075809	human	9606	UBE2Z	65264		HGNC:25847	OMIM:611362	Chr17 q21.32	Chr17:48908398-48929056(+)	NM_023079	NP_075567	Q9H832
52075810	mouse, laboratory	10090	Ntpcr	66566	MGI:1913816			Chr8 73.65 cM	Chr8:126456724-126474974(+)	NM_001310688,XM_030243723,XM_006531287,XM_006531286,XM_006531285,XM_006531283,NM_025636	NP_001297617,XP_006531350,XP_006531349,XP_030099583,XP_006531346,XP_006531348,NP_079912	Q9CQA9
52075810	human	9606	NTPCR	84284		HGNC:28204		Chr1 q42.2	Chr1:232950564-232983882(+)	NM_001329452,NM_001329453,NM_032324	NP_001316382,NP_115700,NP_001316381	Q9BSD7
52075811	mouse, laboratory	10090	Sntb1	20649	MGI:101781			Chr15 22.14 cM	Chr15:55499784-55770345(-)	NM_016667,NM_001411769	NP_057876,NP_001398698	Q99L88
52075811	human	9606	SNTB1	6641		HGNC:11168	OMIM:600026	Chr8 q24.12	Chr8:120535745-120813273(-)	NM_021021	XP_047278082,XP_054217036,XP_054217035,XP_047278083,XP_011515541,XP_054217037,NP_066301	Q13884
52075812	mouse, laboratory	10090	Dnase1	13419	MGI:103157			Chr16 2.37 cM	Chr16:3855007-3857888(+)	NM_010061,NM_001357143,NM_001416784,NM_001416783	NP_034191,NP_001344072,NP_001403712,NP_001403713	P49183
52075812	human	9606	DNASE1	1773		HGNC:2956	OMIM:125505	Chr16 p13.3	Chr16:3611728-3680143(+)	NM_001387140,NM_001351825,NM_005223,NM_001387141,NM_001387139,NM_001387135	XP_047289639,XP_047289634,XP_047289635,XP_047289636,XP_047289638,XP_024305938,XP_054235690,XP_054235691,XP_054235692,XP_054235693,XP_054235694,XP_054235695,XP_054235696,XP_054235697,XP_054235698,NP_001374064,NP_001374068,XP_047289631,NP_001374069,NP_001374070,XP_047289632,NP_005214,XP_047289633,NP_001338754	P24855
52075813	mouse, laboratory	10090	Dnase1l2	66705	MGI:1913955			Chr17 12.39 cM	Chr17:24659054-24662075(-)	NM_025718,XM_006524798	XP_006524861,NP_079994	Q9D1G0
52075813	human	9606	DNASE1L2	1775		HGNC:2958	OMIM:602622	Chr16 p13.3	Chr16:2235816-2238711(+)	NM_001301680,NM_001374	XP_047289640,NP_001365,NP_001288609	Q92874
52075814	mouse, laboratory	10090	Coq5	52064	MGI:1098643			Chr5 56.03 cM	Chr5:115417752-115435029(+)	NM_026504	NP_080780	Q9CXI0
52075814	human	9606	COQ5	84274		HGNC:28722	OMIM:616359	Chr12 q24.31	Chr12:120503279-120534434(-)	NM_032314	XP_054229444,XP_006719702,NP_115690	Q5HYK3
52075815	mouse, laboratory	10090	Slc25a36	192287	MGI:1924909			Chr9 50.84 cM	Chr9:96957014-96993094(-)	XM_011242678,XM_006510871,XM_006510870,NM_138756	XP_006510933,NP_620095,XP_011240980,XP_006510934	Q922G0
52075815	human	9606	SLC25A36	55186		HGNC:25554	OMIM:616149	Chr3 q23	Chr3:140941801-140980995(+)	NM_018155,NM_001104647	NP_001098117,NP_060625,XP_005247632,XP_047304396,XP_054203047,XP_054203048	Q96CQ1
52075816	mouse, laboratory	10090	Dmtf1	23857	MGI:1344415			Chr5 3.69 cM	Chr5:9168868-9211782(-)	XM_036165109,XM_036165108,XM_036165107,XM_036165110,XM_011240668,XM_011240669,NM_001425527,NM_001110327,NM_001425526,NM_001425528,NM_001425525,NM_011806	XP_011238970,XP_011238971,NP_001412456,NP_001412457,NP_001103797,NP_035936,XP_036021003,NP_001412454,NP_001412455,XP_036021001,XP_036021000,XP_036021002	Q8CE22
52075816	human	9606	DMTF1	9988		HGNC:14603	OMIM:608491	Chr7 q21.12	Chr7:87152409-87196337(+)	NM_001142327,NM_021145,NM_001142326	XP_047277080,XP_047277067,XP_047277068,XP_047277069,XP_047277070,XP_047277071,XP_047277072,XP_047277073,XP_054215441,XP_047277074,XP_047277075,XP_047277076,XP_047277077,XP_047277078,XP_054215465,XP_054215466,XP_047277079,XP_054215467,XP_054215468,XP_054215440,XP_054215471,XP_054215439,XP_054215462,XP_054215463,XP_054215470,XP_054215453,XP_054215438,XP_054215452,XP_054215437,XP_054215436,XP_054215435,XP_054215472,XP_054215434,XP_054215451,XP_054215433,XP_054215432,XP_054215450,XP_054215449,XP_054215448,XP_054215447,XP_054215446,XP_054215445,XP_054215444,XP_054215443,XP_054215442,XP_054215460,XP_054215431,XP_054215430,NP_001135798,NP_001135799,NP_066968,XP_011515039,XP_011515041,XP_016868357,XP_016868359,XP_054215461,XP_024302784,XP_024302785,XP_024302786,XP_024302787,XP_024302788,XP_054215429,XP_024302789,XP_024302790,XP_047277055,XP_047277056,XP_047277091,XP_047277090,XP_047277089,XP_054215473,XP_047277057,XP_047277058,XP_047277059,XP_047277060,XP_047277061,XP_047277062,XP_054215474,XP_047277088,XP_047277087,XP_047277063,XP_054215455,XP_047277064,XP_054215454,XP_054215456,XP_054215475,XP_054215476,XP_054215477,XP_054215457,XP_054215458,XP_054215459,XP_054215464,XP_047277086,XP_047277085,XP_047277084,XP_054215469,XP_047277082,XP_047277083,XP_047277081,XP_047277065,XP_047277066	Q9Y222
